archive,fold,field,run_00z,phase,class,detail
ICON,fold_1,radiation,2019-03-23,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-03-24,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-03-25,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-03-26,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-03-27,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-03-28,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-03-29,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-03-30,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-03-31,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-01,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-02,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-03,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-04,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-05,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-06,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-07,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-08,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-09,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-10,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-11,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-12,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-13,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-14,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-15,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-16,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-17,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-18,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-19,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-20,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-21,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-22,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-23,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-24,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-25,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-26,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-27,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-28,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-29,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-04-30,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-01,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-02,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-03,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-04,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-05,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-06,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-07,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-08,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-09,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-10,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-11,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-12,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-13,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-14,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-15,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-16,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-17,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-18,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-19,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-20,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-21,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-22,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-23,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-24,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-25,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-26,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-27,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-28,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-29,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-30,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-05-31,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-01,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-02,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-03,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-04,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-05,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-06,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-07,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-08,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-09,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-10,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-11,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-12,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-13,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-14,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-15,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-16,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-17,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-18,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-19,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-20,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-21,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-22,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-23,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-24,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-25,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-26,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-27,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-28,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-29,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-06-30,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-01,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-02,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-03,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-04,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-05,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-06,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-07,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-08,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-09,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-10,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-11,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-12,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-13,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-14,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-15,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-16,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-17,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-18,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-19,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-20,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-21,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-22,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-23,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-24,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-25,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-26,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-27,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-28,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-29,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-30,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-07-31,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-01,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-02,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-03,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-04,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-05,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-06,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-07,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-08,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-09,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-10,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-11,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-12,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-13,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-14,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-15,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-16,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-17,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-18,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-19,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-20,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-21,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-22,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-23,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-24,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-25,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-26,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-27,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-28,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-29,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-30,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-08-31,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-01,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-02,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-03,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-04,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-05,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-06,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-07,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-08,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-09,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-10,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-11,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-12,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-13,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-14,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-15,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-16,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-17,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-18,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-19,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-20,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-21,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-22,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-23,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-24,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-25,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-26,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-27,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-28,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-29,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-09-30,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-10-01,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-10-02,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-10-03,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-10-04,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-10-05,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-10-06,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_1,radiation,2019-10-07,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
