run_00z,delivery_day,archive_span,file_present,file_bytes,path,field_inventory,n_step,missing_chunks,inventory_error,folds
2022-04-05,2022-04-06,inside,True,3342763952,data/2022/4/5/20220405_00.zarr.zip,pass,93,,,fold_3
2022-04-06,2022-04-07,inside,True,3347090902,data/2022/4/6/20220406_00.zarr.zip,pass,93,,,fold_3
2022-04-07,2022-04-08,inside,True,3350335272,data/2022/4/7/20220407_00.zarr.zip,pass,93,,,fold_3
2022-04-08,2022-04-09,inside,True,3350549831,data/2022/4/8/20220408_00.zarr.zip,pass,93,,,fold_3
2022-04-09,2022-04-10,inside,True,3361512017,data/2022/4/9/20220409_00.zarr.zip,pass,93,,,fold_3
2022-04-10,2022-04-11,inside,True,3358356108,data/2022/4/10/20220410_00.zarr.zip,pass,93,,,fold_3
2022-04-11,2022-04-12,inside,True,3342886180,data/2022/4/11/20220411_00.zarr.zip,pass,93,,,fold_3
2022-04-12,2022-04-13,inside,True,3328676067,data/2022/4/12/20220412_00.zarr.zip,pass,93,,,fold_3
2022-04-13,2022-04-14,inside,True,3298126748,data/2022/4/13/20220413_00.zarr.zip,pass,93,,,fold_3
2022-04-14,2022-04-15,inside,True,3295881840,data/2022/4/14/20220414_00.zarr.zip,pass,93,,,fold_3
2022-04-15,2022-04-16,inside,True,3312758263,data/2022/4/15/20220415_00.zarr.zip,pass,93,,,fold_3
2022-04-16,2022-04-17,inside,True,3323242985,data/2022/4/16/20220416_00.zarr.zip,pass,93,,,fold_3
2022-04-17,2022-04-18,inside,True,3330745259,data/2022/4/17/20220417_00.zarr.zip,pass,93,,,fold_3
2022-04-18,2022-04-19,inside,True,3332583411,data/2022/4/18/20220418_00.zarr.zip,pass,93,,,fold_3
2022-04-19,2022-04-20,inside,True,3326650472,data/2022/4/19/20220419_00.zarr.zip,pass,93,,,fold_3
2022-04-20,2022-04-21,inside,True,3314925459,data/2022/4/20/20220420_00.zarr.zip,pass,93,,,fold_3
2022-04-21,2022-04-22,inside,True,3311665935,data/2022/4/21/20220421_00.zarr.zip,pass,93,,,fold_3
2022-04-22,2022-04-23,inside,True,3333696340,data/2022/4/22/20220422_00.zarr.zip,pass,93,,,fold_3
2022-04-23,2022-04-24,inside,True,3345947941,data/2022/4/23/20220423_00.zarr.zip,pass,93,,,fold_3
2022-04-24,2022-04-25,inside,True,3376977792,data/2022/4/24/20220424_00.zarr.zip,pass,93,,,fold_3
2022-04-25,2022-04-26,inside,True,3387914862,data/2022/4/25/20220425_00.zarr.zip,pass,93,,,fold_3
2022-04-26,2022-04-27,inside,True,3391328563,data/2022/4/26/20220426_00.zarr.zip,pass,93,,,fold_3
2022-04-27,2022-04-28,inside,True,3401534415,data/2022/4/27/20220427_00.zarr.zip,pass,93,,,fold_3
2022-04-28,2022-04-29,inside,True,3397902570,data/2022/4/28/20220428_00.zarr.zip,pass,93,,,fold_3
2022-04-29,2022-04-30,inside,True,3399537681,data/2022/4/29/20220429_00.zarr.zip,pass,93,,,fold_3
2022-04-30,2022-05-01,inside,True,3396063257,data/2022/4/30/20220430_00.zarr.zip,pass,93,,,fold_3
2022-05-01,2022-05-02,inside,True,3399911839,data/2022/5/1/20220501_00.zarr.zip,pass,93,,,fold_3
2022-05-02,2022-05-03,inside,True,3400097934,data/2022/5/2/20220502_00.zarr.zip,pass,93,,,fold_3
2022-05-03,2022-05-04,inside,True,3394866503,data/2022/5/3/20220503_00.zarr.zip,pass,93,,,fold_3
2022-05-04,2022-05-05,inside,True,3368678387,data/2022/5/4/20220504_00.zarr.zip,pass,93,,,fold_3
2022-05-05,2022-05-06,inside,True,3351908801,data/2022/5/5/20220505_00.zarr.zip,pass,93,,,fold_3
2022-05-06,2022-05-07,inside,True,3355298174,data/2022/5/6/20220506_00.zarr.zip,pass,93,,,fold_3
2022-05-07,2022-05-08,inside,True,3350099634,data/2022/5/7/20220507_00.zarr.zip,pass,93,,,fold_3
2022-05-08,2022-05-09,inside,True,3340452091,data/2022/5/8/20220508_00.zarr.zip,pass,93,,,fold_3
2022-05-09,2022-05-10,inside,True,3339307016,data/2022/5/9/20220509_00.zarr.zip,pass,93,,,fold_3
2022-05-10,2022-05-11,inside,True,3349242170,data/2022/5/10/20220510_00.zarr.zip,pass,93,,,fold_3
2022-05-11,2022-05-12,inside,True,3362516353,data/2022/5/11/20220511_00.zarr.zip,pass,93,,,fold_3
2022-05-12,2022-05-13,inside,True,3358976771,data/2022/5/12/20220512_00.zarr.zip,pass,93,,,fold_3
2022-05-13,2022-05-14,inside,True,3344493748,data/2022/5/13/20220513_00.zarr.zip,pass,93,,,fold_3
2022-05-14,2022-05-15,inside,True,3330437422,data/2022/5/14/20220514_00.zarr.zip,pass,93,,,fold_3
2022-05-15,2022-05-16,inside,True,3311600679,data/2022/5/15/20220515_00.zarr.zip,pass,93,,,fold_3
2022-05-16,2022-05-17,inside,True,3307569388,data/2022/5/16/20220516_00.zarr.zip,pass,93,,,fold_3
2022-05-17,2022-05-18,inside,True,3311282671,data/2022/5/17/20220517_00.zarr.zip,pass,93,,,fold_3
2022-05-18,2022-05-19,inside,True,3333574900,data/2022/5/18/20220518_00.zarr.zip,pass,93,,,fold_3
2022-05-19,2022-05-20,inside,True,3334566013,data/2022/5/19/20220519_00.zarr.zip,pass,93,,,fold_3
2022-05-20,2022-05-21,inside,True,3342231861,data/2022/5/20/20220520_00.zarr.zip,pass,93,,,fold_3
2022-05-21,2022-05-22,inside,True,3343755729,data/2022/5/21/20220521_00.zarr.zip,pass,93,,,fold_3
2022-05-22,2022-05-23,inside,True,3347247969,data/2022/5/22/20220522_00.zarr.zip,pass,93,,,fold_3
2022-05-23,2022-05-24,inside,True,3357583793,data/2022/5/23/20220523_00.zarr.zip,pass,93,,,fold_3
2022-05-24,2022-05-25,inside,True,3350948497,data/2022/5/24/20220524_00.zarr.zip,pass,93,,,fold_3
2022-05-25,2022-05-26,inside,True,3345639019,data/2022/5/25/20220525_00.zarr.zip,pass,93,,,fold_3
2022-05-26,2022-05-27,inside,True,3337009051,data/2022/5/26/20220526_00.zarr.zip,pass,93,,,fold_3
2022-05-27,2022-05-28,inside,True,3344587489,data/2022/5/27/20220527_00.zarr.zip,pass,93,,,fold_3
2022-05-28,2022-05-29,inside,True,3348117918,data/2022/5/28/20220528_00.zarr.zip,pass,93,,,fold_3
2022-05-29,2022-05-30,inside,True,3348582632,data/2022/5/29/20220529_00.zarr.zip,pass,93,,,fold_3
2022-05-30,2022-05-31,inside,True,3344794790,data/2022/5/30/20220530_00.zarr.zip,pass,93,,,fold_3
2022-05-31,2022-06-01,inside,True,3354868217,data/2022/5/31/20220531_00.zarr.zip,pass,93,,,fold_3
2022-06-01,2022-06-02,inside,True,3357913444,data/2022/6/1/20220601_00.zarr.zip,pass,93,,,fold_3
2022-06-02,2022-06-03,inside,True,3364339675,data/2022/6/2/20220602_00.zarr.zip,pass,93,,,fold_3
2022-06-03,2022-06-04,inside,True,3359313463,data/2022/6/3/20220603_00.zarr.zip,pass,93,,,fold_3
2022-06-04,2022-06-05,inside,True,3352289854,data/2022/6/4/20220604_00.zarr.zip,pass,93,,,fold_3
2022-06-05,2022-06-06,inside,True,3347828248,data/2022/6/5/20220605_00.zarr.zip,pass,93,,,fold_3
2022-06-06,2022-06-07,inside,True,3339709917,data/2022/6/6/20220606_00.zarr.zip,pass,93,,,fold_3
2022-06-07,2022-06-08,inside,True,3334065501,data/2022/6/7/20220607_00.zarr.zip,pass,93,,,fold_3
2022-06-08,2022-06-09,inside,True,3328378781,data/2022/6/8/20220608_00.zarr.zip,pass,93,,,fold_3
2022-06-09,2022-06-10,inside,True,3319006501,data/2022/6/9/20220609_00.zarr.zip,pass,93,,,fold_3
2022-06-10,2022-06-11,inside,True,3325791295,data/2022/6/10/20220610_00.zarr.zip,pass,93,,,fold_3
2022-06-11,2022-06-12,inside,True,3336594148,data/2022/6/11/20220611_00.zarr.zip,pass,93,,,fold_3
2022-06-12,2022-06-13,inside,True,3350343981,data/2022/6/12/20220612_00.zarr.zip,pass,93,,,fold_3
2022-06-13,2022-06-14,inside,True,3344591698,data/2022/6/13/20220613_00.zarr.zip,pass,93,,,fold_3
2022-06-14,2022-06-15,inside,True,3340589250,data/2022/6/14/20220614_00.zarr.zip,pass,93,,,fold_3
2022-06-15,2022-06-16,inside,True,3321402923,data/2022/6/15/20220615_00.zarr.zip,pass,93,,,fold_3
2022-06-16,2022-06-17,inside,True,3315402148,data/2022/6/16/20220616_00.zarr.zip,pass,93,,,fold_3
2022-06-17,2022-06-18,inside,True,3302029286,data/2022/6/17/20220617_00.zarr.zip,pass,93,,,fold_3
2022-06-18,2022-06-19,inside,True,3317559726,data/2022/6/18/20220618_00.zarr.zip,pass,93,,,fold_3
2022-06-19,2022-06-20,inside,True,3324291294,data/2022/6/19/20220619_00.zarr.zip,pass,93,,,fold_3
2022-06-20,2022-06-21,inside,True,3324017167,data/2022/6/20/20220620_00.zarr.zip,pass,93,,,fold_3
2022-06-21,2022-06-22,inside,False,,,,,,,fold_3
2022-06-22,2022-06-23,inside,True,3325628192,data/2022/6/22/20220622_00.zarr.zip,pass,93,,,fold_3
2022-06-23,2022-06-24,inside,False,,,,,,,fold_3
2022-06-24,2022-06-25,inside,True,3331003231,data/2022/6/24/20220624_00.zarr.zip,pass,93,,,fold_3
2022-06-25,2022-06-26,inside,True,3319768366,data/2022/6/25/20220625_00.zarr.zip,pass,93,,,fold_3
2022-06-26,2022-06-27,inside,False,,,,,,,fold_3
2022-06-27,2022-06-28,inside,True,3323394828,data/2022/6/27/20220627_00.zarr.zip,pass,93,,,fold_3
2022-06-28,2022-06-29,inside,True,3315090917,data/2022/6/28/20220628_00.zarr.zip,pass,93,,,fold_3
2022-06-29,2022-06-30,inside,True,3317869886,data/2022/6/29/20220629_00.zarr.zip,pass,93,,,fold_3
2022-06-30,2022-07-01,inside,True,3322945662,data/2022/6/30/20220630_00.zarr.zip,pass,93,,,fold_3
2022-07-01,2022-07-02,inside,True,3315997673,data/2022/7/1/20220701_00.zarr.zip,pass,93,,,fold_3
2022-07-02,2022-07-03,inside,True,3317023522,data/2022/7/2/20220702_00.zarr.zip,pass,93,,,fold_3
2022-07-03,2022-07-04,inside,True,3309789756,data/2022/7/3/20220703_00.zarr.zip,pass,93,,,fold_3
2022-07-04,2022-07-05,inside,True,3320478906,data/2022/7/4/20220704_00.zarr.zip,pass,93,,,fold_3
2022-07-05,2022-07-06,inside,True,3312613168,data/2022/7/5/20220705_00.zarr.zip,pass,93,,,fold_3
2022-07-06,2022-07-07,inside,True,3315370820,data/2022/7/6/20220706_00.zarr.zip,pass,93,,,fold_3
2022-07-07,2022-07-08,inside,True,3313223057,data/2022/7/7/20220707_00.zarr.zip,pass,93,,,fold_3
2022-07-08,2022-07-09,inside,True,3312438392,data/2022/7/8/20220708_00.zarr.zip,pass,93,,,fold_3
2022-07-09,2022-07-10,inside,True,3311797060,data/2022/7/9/20220709_00.zarr.zip,pass,93,,,fold_3
2022-07-10,2022-07-11,inside,True,3317113693,data/2022/7/10/20220710_00.zarr.zip,pass,93,,,fold_3
2022-07-11,2022-07-12,inside,True,3307739759,data/2022/7/11/20220711_00.zarr.zip,pass,93,,,fold_3
2022-07-12,2022-07-13,inside,True,3309211757,data/2022/7/12/20220712_00.zarr.zip,pass,93,,,fold_3
2022-07-13,2022-07-14,inside,True,3316561317,data/2022/7/13/20220713_00.zarr.zip,pass,93,,,fold_3
2022-07-14,2022-07-15,inside,True,3315340638,data/2022/7/14/20220714_00.zarr.zip,pass,93,,,fold_3
2022-07-15,2022-07-16,inside,True,3310224945,data/2022/7/15/20220715_00.zarr.zip,pass,93,,,fold_3
2022-07-16,2022-07-17,inside,True,3314647238,data/2022/7/16/20220716_00.zarr.zip,pass,93,,,fold_3
2022-07-17,2022-07-18,inside,True,3304129084,data/2022/7/17/20220717_00.zarr.zip,pass,93,,,fold_3
2022-07-18,2022-07-19,inside,True,3310374840,data/2022/7/18/20220718_00.zarr.zip,pass,93,,,fold_3
2022-07-19,2022-07-20,inside,True,3313239867,data/2022/7/19/20220719_00.zarr.zip,pass,93,,,fold_3
2022-07-20,2022-07-21,inside,True,3325676821,data/2022/7/20/20220720_00.zarr.zip,pass,93,,,fold_3
2022-07-21,2022-07-22,inside,True,3329923514,data/2022/7/21/20220721_00.zarr.zip,pass,93,,,fold_3
2022-07-22,2022-07-23,inside,True,3330537263,data/2022/7/22/20220722_00.zarr.zip,pass,93,,,fold_3
2022-07-23,2022-07-24,inside,True,3338820687,data/2022/7/23/20220723_00.zarr.zip,pass,93,,,fold_3
2022-07-24,2022-07-25,inside,True,3344956565,data/2022/7/24/20220724_00.zarr.zip,pass,93,,,fold_3
2022-07-25,2022-07-26,inside,True,3352276865,data/2022/7/25/20220725_00.zarr.zip,pass,93,,,fold_3
2022-07-26,2022-07-27,inside,True,3346612068,data/2022/7/26/20220726_00.zarr.zip,pass,93,,,fold_3
2022-07-27,2022-07-28,inside,True,3337670785,data/2022/7/27/20220727_00.zarr.zip,pass,93,,,fold_3
2022-07-28,2022-07-29,inside,True,3335646922,data/2022/7/28/20220728_00.zarr.zip,pass,93,,,fold_3
2022-07-29,2022-07-30,inside,True,3410673583,data/2022/7/29/20220729_00.zarr.zip,pass,93,,,fold_3
2022-07-30,2022-07-31,inside,True,3418723885,data/2022/7/30/20220730_00.zarr.zip,pass,93,,,fold_3
2022-07-31,2022-08-01,inside,True,3414547132,data/2022/7/31/20220731_00.zarr.zip,pass,93,,,fold_3
2022-08-01,2022-08-02,inside,True,3434714249,data/2022/8/1/20220801_00.zarr.zip,pass,93,,,fold_3
2022-08-02,2022-08-03,inside,True,3426718287,data/2022/8/2/20220802_00.zarr.zip,pass,93,,,fold_3
2022-08-03,2022-08-04,inside,True,3419946976,data/2022/8/3/20220803_00.zarr.zip,pass,93,,,fold_3
2022-08-04,2022-08-05,inside,True,3427363676,data/2022/8/4/20220804_00.zarr.zip,pass,93,,,fold_3
2022-08-05,2022-08-06,inside,True,3416940155,data/2022/8/5/20220805_00.zarr.zip,pass,93,,,fold_3
2022-08-06,2022-08-07,inside,True,3404477196,data/2022/8/6/20220806_00.zarr.zip,pass,93,,,fold_3
2022-08-07,2022-08-08,inside,True,3385719716,data/2022/8/7/20220807_00.zarr.zip,pass,93,,,fold_3
2022-08-08,2022-08-09,inside,True,3363177499,data/2022/8/8/20220808_00.zarr.zip,pass,93,,,fold_3
2022-08-09,2022-08-10,inside,True,3346896614,data/2022/8/9/20220809_00.zarr.zip,pass,93,,,fold_3
2022-08-10,2022-08-11,inside,True,3345582396,data/2022/8/10/20220810_00.zarr.zip,pass,93,,,fold_3
2022-08-11,2022-08-12,inside,True,3366333315,data/2022/8/11/20220811_00.zarr.zip,pass,93,,,fold_3
2022-08-12,2022-08-13,inside,True,3392352654,data/2022/8/12/20220812_00.zarr.zip,pass,93,,,fold_3
2022-08-13,2022-08-14,inside,True,3435058772,data/2022/8/13/20220813_00.zarr.zip,pass,93,,,fold_3
2022-08-14,2022-08-15,inside,True,3450890265,data/2022/8/14/20220814_00.zarr.zip,pass,93,,,fold_3
2022-08-15,2022-08-16,inside,True,3447134105,data/2022/8/15/20220815_00.zarr.zip,pass,93,,,fold_3
2022-08-16,2022-08-17,inside,True,3429350829,data/2022/8/16/20220816_00.zarr.zip,pass,93,,,fold_3
2022-08-17,2022-08-18,inside,True,3406161204,data/2022/8/17/20220817_00.zarr.zip,pass,93,,,fold_3
2022-08-18,2022-08-19,inside,True,3412650076,data/2022/8/18/20220818_00.zarr.zip,pass,93,,,fold_3
2022-08-19,2022-08-20,inside,True,3420658408,data/2022/8/19/20220819_00.zarr.zip,pass,93,,,fold_3
2022-08-20,2022-08-21,inside,True,3429738366,data/2022/8/20/20220820_00.zarr.zip,pass,93,,,fold_3
2022-08-21,2022-08-22,inside,True,3439610561,data/2022/8/21/20220821_00.zarr.zip,pass,93,,,fold_3
2022-08-22,2022-08-23,inside,True,3436300004,data/2022/8/22/20220822_00.zarr.zip,pass,93,,,fold_3
2022-08-23,2022-08-24,inside,True,3434265706,data/2022/8/23/20220823_00.zarr.zip,pass,93,,,fold_3
2022-08-24,2022-08-25,inside,True,2822865993,data/2022/8/24/20220824_00.zarr.zip,pass,93,,,fold_3
2022-08-25,2022-08-26,inside,True,2832747132,data/2022/8/25/20220825_00.zarr.zip,pass,93,,,fold_3
2022-08-26,2022-08-27,inside,True,2836819052,data/2022/8/26/20220826_00.zarr.zip,pass,93,,,fold_3
2022-08-27,2022-08-28,inside,True,2838566322,data/2022/8/27/20220827_00.zarr.zip,pass,93,,,fold_3
2022-08-28,2022-08-29,inside,True,2838424006,data/2022/8/28/20220828_00.zarr.zip,pass,93,,,fold_3
2022-08-29,2022-08-30,inside,True,2832009271,data/2022/8/29/20220829_00.zarr.zip,pass,93,,,fold_3
2022-08-30,2022-08-31,inside,True,2818237017,data/2022/8/30/20220830_00.zarr.zip,pass,93,,,fold_3
2022-08-31,2022-09-01,inside,True,2810863220,data/2022/8/31/20220831_00.zarr.zip,pass,93,,,fold_3
2022-09-01,2022-09-02,inside,True,2808279134,data/2022/9/1/20220901_00.zarr.zip,pass,93,,,fold_3
2022-09-02,2022-09-03,inside,True,2790263279,data/2022/9/2/20220902_00.zarr.zip,pass,93,,,fold_3
2022-09-03,2022-09-04,inside,True,2796019907,data/2022/9/3/20220903_00.zarr.zip,pass,93,,,fold_3
2022-09-04,2022-09-05,inside,True,2800565679,data/2022/9/4/20220904_00.zarr.zip,pass,93,,,fold_3
2022-09-05,2022-09-06,inside,True,2804239424,data/2022/9/5/20220905_00.zarr.zip,pass,93,,,fold_3
2022-09-06,2022-09-07,inside,True,2811817567,data/2022/9/6/20220906_00.zarr.zip,pass,93,,,fold_3
2022-09-07,2022-09-08,inside,True,2799934500,data/2022/9/7/20220907_00.zarr.zip,pass,93,,,fold_3
2022-09-08,2022-09-09,inside,True,2792179622,data/2022/9/8/20220908_00.zarr.zip,pass,93,,,fold_3
2022-09-09,2022-09-10,inside,True,2795463152,data/2022/9/9/20220909_00.zarr.zip,pass,93,,,fold_3
2022-09-10,2022-09-11,inside,True,2825608419,data/2022/9/10/20220910_00.zarr.zip,pass,93,,,fold_3
2022-09-11,2022-09-12,inside,True,2837755108,data/2022/9/11/20220911_00.zarr.zip,pass,93,,,fold_3
2022-09-12,2022-09-13,inside,True,2836698180,data/2022/9/12/20220912_00.zarr.zip,pass,93,,,fold_3
2022-09-13,2022-09-14,inside,True,2828742525,data/2022/9/13/20220913_00.zarr.zip,pass,93,,,fold_3
2022-09-14,2022-09-15,inside,True,2829200109,data/2022/9/14/20220914_00.zarr.zip,pass,93,,,fold_3
2022-09-15,2022-09-16,inside,True,2822179785,data/2022/9/15/20220915_00.zarr.zip,pass,93,,,fold_3
2022-09-16,2022-09-17,inside,True,2826391181,data/2022/9/16/20220916_00.zarr.zip,pass,93,,,fold_3
2022-09-17,2022-09-18,inside,True,2835437144,data/2022/9/17/20220917_00.zarr.zip,pass,93,,,fold_3
2022-09-18,2022-09-19,inside,True,2849801720,data/2022/9/18/20220918_00.zarr.zip,pass,93,,,fold_3
2022-09-19,2022-09-20,inside,True,2843139534,data/2022/9/19/20220919_00.zarr.zip,pass,93,,,fold_3
2022-09-20,2022-09-21,inside,False,,,,,,,fold_3
2022-09-21,2022-09-22,inside,False,,,,,,,fold_3
2022-09-22,2022-09-23,inside,False,,,,,,,fold_3
2022-09-23,2022-09-24,inside,False,,,,,,,fold_3
2022-09-24,2022-09-25,inside,False,,,,,,,fold_3
2022-09-25,2022-09-26,inside,False,,,,,,,fold_3
2022-09-26,2022-09-27,inside,False,,,,,,,fold_3
2022-09-27,2022-09-28,inside,False,,,,,,,fold_3
2023-04-01,2023-04-02,inside,True,16234424318,data/2023/4/1/20230401_00.zarr.zip,pass,73,,,fold_4
2023-04-02,2023-04-03,inside,True,16264799916,data/2023/4/2/20230402_00.zarr.zip,pass,73,,,fold_4
2023-04-03,2023-04-04,inside,True,16254401287,data/2023/4/3/20230403_00.zarr.zip,pass,73,,,fold_4
2023-04-04,2023-04-05,inside,True,16244654322,data/2023/4/4/20230404_00.zarr.zip,pass,73,,,fold_4
2023-04-05,2023-04-06,inside,True,16210267764,data/2023/4/5/20230405_00.zarr.zip,pass,73,,,fold_4
2023-04-06,2023-04-07,inside,True,16167293351,data/2023/4/6/20230406_00.zarr.zip,pass,73,,,fold_4
2023-04-07,2023-04-08,inside,True,16087873402,data/2023/4/7/20230407_00.zarr.zip,pass,73,,,fold_4
2023-04-08,2023-04-09,inside,True,16026782975,data/2023/4/8/20230408_00.zarr.zip,pass,73,,,fold_4
2023-04-09,2023-04-10,inside,True,16091007222,data/2023/4/9/20230409_00.zarr.zip,pass,73,,,fold_4
2023-04-10,2023-04-11,inside,True,16120679961,data/2023/4/10/20230410_00.zarr.zip,pass,73,,,fold_4
2023-04-11,2023-04-12,inside,True,16131661223,data/2023/4/11/20230411_00.zarr.zip,pass,73,,,fold_4
2023-04-12,2023-04-13,inside,True,16113076063,data/2023/4/12/20230412_00.zarr.zip,pass,73,,,fold_4
2023-04-13,2023-04-14,inside,True,16055766362,data/2023/4/13/20230413_00.zarr.zip,pass,73,,,fold_4
2023-04-14,2023-04-15,inside,True,16025386039,data/2023/4/14/20230414_00.zarr.zip,pass,73,,,fold_4
2023-04-15,2023-04-16,inside,True,16033596599,data/2023/4/15/20230415_00.zarr.zip,pass,73,,,fold_4
2023-04-16,2023-04-17,inside,True,16011044079,data/2023/4/16/20230416_00.zarr.zip,pass,73,,,fold_4
2023-04-17,2023-04-18,inside,True,15977541656,data/2023/4/17/20230417_00.zarr.zip,pass,73,,,fold_4
2023-04-18,2023-04-19,inside,True,16020493111,data/2023/4/18/20230418_00.zarr.zip,pass,73,,,fold_4
2023-04-19,2023-04-20,inside,True,16117777174,data/2023/4/19/20230419_00.zarr.zip,pass,73,,,fold_4
2023-04-20,2023-04-21,inside,True,16224936457,data/2023/4/20/20230420_00.zarr.zip,pass,73,,,fold_4
2023-04-21,2023-04-22,inside,True,16228990164,data/2023/4/21/20230421_00.zarr.zip,pass,73,,,fold_4
2023-04-22,2023-04-23,inside,True,16276162163,data/2023/4/22/20230422_00.zarr.zip,pass,73,,,fold_4
2023-04-23,2023-04-24,inside,True,16364297798,data/2023/4/23/20230423_00.zarr.zip,pass,73,,,fold_4
2023-04-24,2023-04-25,inside,True,16425006682,data/2023/4/24/20230424_00.zarr.zip,pass,73,,,fold_4
2023-04-25,2023-04-26,inside,True,16481141034,data/2023/4/25/20230425_00.zarr.zip,pass,73,,,fold_4
2023-04-26,2023-04-27,inside,True,16500612539,data/2023/4/26/20230426_00.zarr.zip,pass,73,,,fold_4
2023-04-27,2023-04-28,inside,True,16407803561,data/2023/4/27/20230427_00.zarr.zip,pass,73,,,fold_4
2023-04-28,2023-04-29,inside,True,16401661353,data/2023/4/28/20230428_00.zarr.zip,pass,73,,,fold_4
2023-04-29,2023-04-30,inside,True,16477026307,data/2023/4/29/20230429_00.zarr.zip,pass,73,,,fold_4
2023-04-30,2023-05-01,inside,True,16562019033,data/2023/4/30/20230430_00.zarr.zip,pass,73,,,fold_4
2023-05-01,2023-05-02,inside,True,16545657700,data/2023/5/1/20230501_00.zarr.zip,pass,73,,,fold_4
2023-05-02,2023-05-03,inside,True,16484871515,data/2023/5/2/20230502_00.zarr.zip,pass,73,,,fold_4
2023-05-03,2023-05-04,inside,True,16447334162,data/2023/5/3/20230503_00.zarr.zip,pass,73,,,fold_4
2023-05-04,2023-05-05,inside,True,16393676661,data/2023/5/4/20230504_00.zarr.zip,pass,73,,,fold_4
2023-05-05,2023-05-06,inside,True,16359956021,data/2023/5/5/20230505_00.zarr.zip,pass,73,,,fold_4
2023-05-06,2023-05-07,inside,True,16349666834,data/2023/5/6/20230506_00.zarr.zip,pass,73,,,fold_4
2023-05-07,2023-05-08,inside,True,16331575175,data/2023/5/7/20230507_00.zarr.zip,pass,73,,,fold_4
2023-05-08,2023-05-09,inside,True,16319732401,data/2023/5/8/20230508_00.zarr.zip,pass,73,,,fold_4
2023-05-09,2023-05-10,inside,True,16374748718,data/2023/5/9/20230509_00.zarr.zip,pass,73,,,fold_4
2023-05-10,2023-05-11,inside,True,16354375516,data/2023/5/10/20230510_00.zarr.zip,pass,73,,,fold_4
2023-05-11,2023-05-12,inside,False,,,,,,,fold_4
2023-05-12,2023-05-13,inside,True,16325392223,data/2023/5/12/20230512_00.zarr.zip,pass,73,,,fold_4
2023-05-13,2023-05-14,inside,True,16376236746,data/2023/5/13/20230513_00.zarr.zip,pass,73,,,fold_4
2023-05-14,2023-05-15,inside,True,16460915636,data/2023/5/14/20230514_00.zarr.zip,pass,73,,,fold_4
2023-05-15,2023-05-16,inside,True,16579129280,data/2023/5/15/20230515_00.zarr.zip,pass,73,,,fold_4
2023-05-16,2023-05-17,inside,True,16623962269,data/2023/5/16/20230516_00.zarr.zip,pass,73,,,fold_4
2023-05-17,2023-05-18,inside,True,16596596098,data/2023/5/17/20230517_00.zarr.zip,pass,73,,,fold_4
2023-05-18,2023-05-19,inside,True,16444223914,data/2023/5/18/20230518_00.zarr.zip,pass,73,,,fold_4
2023-05-19,2023-05-20,inside,True,16352906857,data/2023/5/19/20230519_00.zarr.zip,pass,73,,,fold_4
2023-05-20,2023-05-21,inside,True,16349933328,data/2023/5/20/20230520_00.zarr.zip,pass,73,,,fold_4
2023-05-21,2023-05-22,inside,False,,,,,,,fold_4
2023-05-22,2023-05-23,inside,False,,,,,,,fold_4
2023-05-23,2023-05-24,inside,True,16171774094,data/2023/5/23/20230523_00.zarr.zip,pass,73,,,fold_4
2023-05-24,2023-05-25,inside,True,16203238851,data/2023/5/24/20230524_00.zarr.zip,pass,73,,,fold_4
2023-05-25,2023-05-26,inside,True,16217609626,data/2023/5/25/20230525_00.zarr.zip,pass,73,,,fold_4
2023-05-26,2023-05-27,inside,False,,,,,,,fold_4
2023-05-27,2023-05-28,inside,False,,,,,,,fold_4
2023-05-28,2023-05-29,inside,False,,,,,,,fold_4
2023-05-29,2023-05-30,inside,False,,,,,,,fold_4
2023-05-30,2023-05-31,inside,True,16177634010,data/2023/5/30/20230530_00.zarr.zip,pass,73,,,fold_4
2023-05-31,2023-06-01,inside,True,16195060960,data/2023/5/31/20230531_00.zarr.zip,pass,73,,,fold_4
2023-06-01,2023-06-02,inside,True,16262889395,data/2023/6/1/20230601_00.zarr.zip,pass,73,,,fold_4
2023-06-02,2023-06-03,inside,True,16264585246,data/2023/6/2/20230602_00.zarr.zip,pass,73,,,fold_4
2023-06-03,2023-06-04,inside,True,16228367438,data/2023/6/3/20230603_00.zarr.zip,pass,73,,,fold_4
2023-06-04,2023-06-05,inside,True,16254128728,data/2023/6/4/20230604_00.zarr.zip,pass,73,,,fold_4
2023-06-05,2023-06-06,inside,True,16281259000,data/2023/6/5/20230605_00.zarr.zip,pass,73,,,fold_4
2023-06-06,2023-06-07,inside,True,16305996825,data/2023/6/6/20230606_00.zarr.zip,pass,73,,,fold_4
2023-06-07,2023-06-08,inside,True,16403143809,data/2023/6/7/20230607_00.zarr.zip,pass,73,,,fold_4
2023-06-08,2023-06-09,inside,True,16437741993,data/2023/6/8/20230608_00.zarr.zip,pass,73,,,fold_4
2023-06-09,2023-06-10,inside,True,16372818518,data/2023/6/9/20230609_00.zarr.zip,pass,73,,,fold_4
2023-06-10,2023-06-11,inside,True,16270603420,data/2023/6/10/20230610_00.zarr.zip,pass,73,,,fold_4
2023-06-11,2023-06-12,inside,True,16138328176,data/2023/6/11/20230611_00.zarr.zip,pass,73,,,fold_4
2023-06-12,2023-06-13,inside,True,16080997500,data/2023/6/12/20230612_00.zarr.zip,pass,73,,,fold_4
